id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,policy_code,loan_status
1004381,3000,3000, 36 months,6.62,92.12,A,A2,2 years,1,45000,1,23.25,0,36800,3,,,12,0,6710,16.7,37,0,0,1,2
994164,35000,35000, 60 months,11.71,773.44,B,B3,7 years,1,88000,3,6.56,0,34973,0,,,10,0,574,1.4,21,0,0,1,1
1004123,12000,12000, 36 months,11.71,396.92,B,B3,2 years,3,77000,1,11.6,0,38322,0,,,7,0,8377,63.4,8,0,0,1,2
1004336,30000,30000, 60 months,15.96,728.91,C,C5,5 years,3,55000,3,15.4,0,35947,6,,,7,0,2134,15.6,29,0,0,1,2
1004324,20000,20000, 36 months,12.69,670.9,B,B5,7 years,2,50000,3,13.63,0,38261,0,42,,11,0,18367,66.1,16,0,0,1,2
1004151,7000,7000, 36 months,7.9,219.04,A,A4,9 years,3,43200,1,3.15,0,36892,0,68,,12,0,2769,12,24,0,0,1,1
1004145,8000,8000, 36 months,6.62,245.63,A,A2,2 years,3,39000,1,5.91,0,37803,1,,,7,0,6231,18.9,12,0,0,1,2
1004149,8000,8000, 36 months,8.9,254.03,A,A5,n/a,1,28776,1,9.47,1,25538,3,19,,5,0,3270,16.6,14,0,0,1,2
1004136,5000,5000, 36 months,9.91,161.13,B,B1,6 years,1,83000,1,18.65,0,30256,0,48,,6,0,40483,86.7,18,0,0,1,2
1004005,17500,17500, 36 months,13.49,593.79,C,C1,1 year,3,85000,2,8.19,0,27150,1,,117,17,1,23104,55.8,23,0,0,1,2
1004138,9000,9000, 36 months,7.9,281.62,A,A4,4 years,3,58800,2,18.3,0,36861,1,,,7,0,10222,49.6,16,0,0,1,2
1004071,6000,6000, 36 months,13.49,203.59,C,C1,10+ years,1,79416,1,6.24,0,34516,2,,,11,0,649,2.1,44,0,0,1,2
1004134,8000,8000, 36 months,17.58,287.54,D,D4,7 years,1,48661.8,2,4.81,0,38657,1,,,8,0,6034,92.8,8,0,0,1,2
1004114,7200,7200, 36 months,12.69,241.53,B,B5,6 years,3,30000,2,19.52,0,35400,3,,114,14,1,12963,68.6,22,0,0,1,1
1004112,7500,7500, 36 months,16.29,264.76,D,D1,9 years,3,120000,1,13.33,0,38169,0,74,,5,0,13842,86.5,16,0,0,1,2
1004099,2500,2500, 36 months,10.65,81.44,B,B2,2 years,3,24000,1,20.6,0,39203,2,,,6,0,2234,19.6,9,0,0,1,2
953085,6000,6000, 36 months,12.69,201.27,B,B5,< 1 year,3,40000,2,11.58,0,36526,1,,,5,0,7316,72.4,29,0,0,1,2
1004274,13200,13200, 36 months,6.62,405.29,A,A2,1 year,3,60000,3,12.75,0,37012,0,,,6,0,1531,7.1,14,0,0,1,2
1004215,7500,7500, 36 months,7.9,234.68,A,A4,5 years,3,50000,2,0.86,0,35186,0,35,,2,0,0,0,13,0,0,1,1
1004079,6000,6000, 36 months,8.9,190.52,A,A5,3 years,3,41000,2,14.53,0,32325,0,29,,11,0,2983,46.6,22,0,0,1,2
890697,17950,17950, 60 months,11.71,396.67,B,B3,n/a,2,35880,3,5.45,0,33298,1,,,9,0,10376,16.2,28,0,0,1,2
1004240,9525,9525, 60 months,17.27,238.11,D,D3,8 years,3,50000,2,7.03,0,36739,2,,96,7,1,6797,33.8,13,0,0,1,2
1004050,12000,12000, 36 months,7.9,375.49,A,A4,< 1 year,1,65000,2,11.69,0,37135,0,,,9,0,16947,63.5,20,0,0,1,2
1004229,5000,5000, 36 months,11.71,165.38,B,B3,n/a,1,70116,3,17.75,0,36312,0,44,,8,0,2791,73.4,32,0,0,1,2
1004227,14000,14000, 36 months,9.91,451.15,B,B1,10+ years,2,74700,2,4.72,0,35096,1,45,,20,0,8425,14.4,63,0,0,1,2
1004057,13000,13000, 36 months,15.96,456.79,C,C5,< 1 year,1,76800,2,21.34,0,33329,2,46,,10,0,52166,97,27,0,0,1,2
1003485,30000,30000, 60 months,14.27,702.26,C,C2,10+ years,3,57048,3,14.49,0,32782,1,,,12,0,28285,49.2,21,0,0,1,2
1004175,9000,9000, 36 months,6.62,276.34,A,A2,2 years,3,34320,1,25.91,0,36831,1,,,8,0,13646,22.1,22,0,0,1,1
1004044,10000,10000, 36 months,6.62,307.04,A,A2,10+ years,3,55000,1,11.65,1,36647,0,1,,10,0,4272,11.7,24,0,0,1,1
1004019,6000,6000, 36 months,6.03,182.62,A,A1,10+ years,1,54000,1,24.07,0,31656,0,,,12,0,9142,28.3,32,0,0,1,2
1004016,15000,15000, 60 months,8.9,310.65,A,A5,7 years,1,96000,2,15.45,0,37104,0,,,13,0,7,0.1,30,0,0,1,2
1004013,8975,8975, 36 months,6.62,275.57,A,A2,4 years,1,32500,3,29.61,0,34486,0,,,6,0,10834,66.9,14,0,0,1,2
1004167,8000,8000, 36 months,7.9,250.33,A,A4,1 year,3,40000,2,12.66,0,39356,0,,,6,0,6609,44.1,14,0,0,1,1
1004168,11975,11975, 36 months,6.62,367.68,A,A2,5 years,3,50000,2,14.55,0,37469,0,,,7,0,11387,40.9,33,0,0,1,2
1001397,21000,21000, 60 months,16.77,519.32,D,D2,10+ years,1,110256,3,20.17,0,36192,1,66,,8,0,103774,64.3,26,0,0,1,2
1003994,11000,11000, 36 months,8.9,349.29,A,A5,10+ years,1,144000,3,13.76,0,32813,0,,,9,0,34625,70,27,0,0,1,2
1003972,15000,15000, 36 months,8.9,476.3,A,A5,2 years,1,200000,3,8.6,0,34213,1,73,,13,0,21645,32.4,28,0,0,1,2
1003925,8000,8000, 36 months,11.71,264.61,B,B3,9 years,3,50000,1,15.84,3,33359,0,6,,5,0,624,78,23,0,0,1,1
987614,11200,11200, 36 months,13.49,380.03,C,C1,10+ years,3,68000,2,15.42,1,34973,0,15,,7,0,7119,59.3,17,0,0,1,2
1003896,3200,3200, 36 months,12.69,107.35,B,B5,2 years,3,22000,1,12.62,0,38930,0,,,8,0,2932,38.6,9,0,0,1,2
1003619,8400,8400, 36 months,12.42,280.69,B,B4,10+ years,3,50400,1,1.69,0,37104,2,74,,9,0,558,7.2,22,0,0,1,2
1003771,2400,2400, 36 months,19.91,89.09,E,E4,10+ years,1,150000,2,14.35,0,35796,0,,,29,0,39864,52.3,44,0,0,1,1
1003716,7000,7000, 36 months,16.29,247.11,D,D1,8 years,1,62000,2,12.22,0,36342,3,,95,10,1,5823,71.9,18,0,0,1,2
1003713,6000,6000, 36 months,15.96,210.83,C,C5,5 years,3,98000,1,16.7,0,38108,1,,,13,0,16547,63.6,20,0,0,1,2
1003708,9600,9600, 60 months,13.49,220.85,C,C1,10+ years,3,68000,3,8.33,0,34669,0,49,,21,0,15726,28.3,31,0,0,1,1
1003704,13000,13000, 36 months,12.42,434.4,B,B4,< 1 year,1,90000,3,13.34,0,35674,1,,,14,0,7272,19.4,20,0,0,1,2
1003699,5150,5150, 60 months,10.65,111.08,B,B2,4 years,2,50400,1,15.74,0,37316,0,,,12,0,15902,54.6,19,0,0,1,2
1003669,15000,15000, 36 months,13.49,508.96,C,C1,4 years,1,120000,2,0.66,0,35278,0,59,,2,0,73,0.8,16,0,0,1,2
1003668,7500,7500, 36 months,7.51,233.34,A,A3,1 year,2,90000,1,13.37,0,27242,1,,,16,0,9193,33.9,32,0,0,1,2
977839,15850,15850, 60 months,13.49,364.63,C,C1,6 years,1,38397,3,11.44,1,35400,1,7,,9,0,7143,40.1,19,0,0,1,1
1003645,6000,6000, 36 months,7.9,187.75,A,A4,2 years,3,27040,3,14.56,0,33970,2,,,7,0,2510,49.2,8,0,0,1,2
1002746,10000,10000, 36 months,7.9,312.91,A,A4,1 year,2,35000,1,23.11,0,35674,0,,,6,0,8045,44.7,37,0,0,1,2
1003633,15000,15000, 60 months,20.89,404.88,F,F1,5 years,3,92000,3,22.34,0,37500,1,,,8,0,14895,90.3,14,0,0,1,1
1002456,1500,1500, 36 months,16.77,53.31,D,D2,10+ years,3,60000,2,12.98,0,31352,0,42,,12,0,6423,94.5,18,0,0,1,2
1002291,20000,20000, 60 months,22.06,553.07,F,F4,5 years,1,79864,3,11.14,0,35551,0,46,111,7,1,5010,91.1,27,0,0,1,1
1003567,21000,21000, 60 months,11.71,464.07,B,B3,10+ years,1,65000,3,18.33,0,33390,0,,,13,0,37313,56.3,32,0,0,1,2
1001407,12000,12000, 36 months,11.71,396.92,B,B3,10+ years,2,40008,1,16.37,0,32082,0,50,,6,0,14728,60.4,14,0,0,1,2
1002603,30000,30000, 60 months,14.27,702.26,C,C2,1 year,1,93000,3,18.65,0,33055,1,,,10,0,43209,41.3,32,0,0,1,2
1003593,12000,12000, 36 months,16.29,423.61,D,D1,10+ years,1,62208,2,19.1,4,33756,2,4,,8,0,6640,91,29,0,0,1,2
1003594,5000,5000, 36 months,6.03,152.18,A,A1,2 years,2,60000,1,16.76,0,33573,1,,,9,0,3520,26.5,27,0,0,1,2
1003549,30000,30000, 36 months,10.65,977.2,B,B2,10+ years,3,97000,3,22.74,0,36220,1,53,,15,0,15196,21.1,26,0,0,1,1
1003568,11250,11250, 36 months,14.27,385.98,C,C2,2 years,3,40000,1,19.92,0,37591,0,,,12,0,19226,66.5,24,0,0,1,2
1003356,12000,12000, 36 months,7.9,375.49,A,A4,n/a,1,60000,2,2.8,0,37712,0,,,4,0,7657,58.9,17,0,0,1,2
1003525,7800,7800, 36 months,12.69,261.65,B,B5,< 1 year,3,45000,2,9.39,0,39173,1,,,6,0,2338,66.8,12,0,0,1,2
1003513,30000,30000, 60 months,12.42,673.72,B,B4,6 years,3,81996,3,18.56,0,37956,0,,,11,0,4575,20.4,17,0,0,1,2
1003335,17000,17000, 36 months,8.9,539.81,A,A5,5 years,1,60000,3,19.66,0,37530,1,,,8,0,2758,17.6,13,0,0,1,2
1003506,14000,14000, 36 months,6.03,426.1,A,A1,10+ years,1,94800,3,22.91,0,26451,0,,,17,0,27143,18.3,39,0,0,1,2
997828,2500,2500, 36 months,8.9,79.39,A,A5,2 years,3,35000,2,11.01,0,38869,1,40,,9,0,2435,25.6,14,0,0,1,2
1002809,15000,15000, 60 months,17.27,374.97,D,D3,5 years,3,50000,1,15.84,0,38534,1,,,8,0,12449,59.6,8,0,0,1,2
1003298,24000,24000, 60 months,11.71,530.36,B,B3,6 years,3,95000,3,9.06,0,37196,0,48,,7,0,927,20.6,22,0,0,1,2
1002150,9000,9000, 36 months,7.51,280,A,A3,1 year,1,55000,2,16.14,0,36800,3,,,17,0,12753,27.3,45,0,0,1,2
1003451,17050,17050, 60 months,10.65,367.74,B,B2,4 years,3,30660,3,25.44,0,36770,0,,,8,0,15748,59.9,13,0,0,1,1
1003444,1925,1925, 36 months,6.03,58.59,A,A1,3 years,2,30000,1,13.32,0,32478,0,,,10,0,11954,25.5,18,0,0,1,2
1002710,1000,1000, 36 months,7.9,31.3,A,A4,3 years,3,40000,1,17.01,0,38777,1,,,6,0,5824,31.5,13,0,0,1,2
1002859,4200,4200, 36 months,11.71,138.92,B,B3,6 years,1,107004,1,10.03,1,36312,0,15,,9,0,15720,91.8,15,0,0,1,2
1002894,12850,12850, 60 months,22.74,360.34,G,G1,3 years,3,60000,2,1.36,0,36800,1,42,,3,0,686,15.2,17,0,0,1,1
1002888,4800,4800, 36 months,7.51,149.34,A,A3,2 years,1,36000,1,28.87,0,35217,0,,,8,0,10913,63.1,21,0,0,1,2
1002790,4200,4200, 36 months,9.91,135.35,B,B1,3 years,3,30000,2,9.86,1,37196,2,14,,12,0,279,1.8,32,0,0,1,2
1003077,5000,5000, 36 months,6.03,152.18,A,A1,10+ years,1,148350,3,20.43,0,31533,0,,,17,0,116794,47.5,48,0,0,1,2
1002880,16000,16000, 36 months,14.65,551.91,C,C3,7 years,1,56033,3,22.57,0,34274,1,,,15,0,32078,49.3,41,0,0,1,2
1002862,19850,19850, 36 months,9.91,639.67,B,B1,10+ years,3,53313,3,9.66,0,35309,0,,,4,0,17856,56.7,10,0,0,1,2
1001323,20000,20000, 60 months,15.27,478.64,C,C4,3 years,1,90000,3,20.03,0,35370,1,27,,12,0,22329,76.7,36,0,0,1,2
999179,15000,15000, 60 months,11.71,331.48,B,B3,6 years,1,45000,3,20.8,0,36647,0,,,6,0,22486,89.6,18,0,0,1,2
1003045,8000,8000, 36 months,12.69,268.36,B,B5,7 years,3,160000,2,10.03,0,35034,0,49,,14,0,7841,86.2,32,0,0,1,2
1003040,15000,15000, 36 months,7.9,469.36,A,A4,7 years,1,60000,3,7.68,0,38384,0,,,6,0,14322,62.8,8,0,0,1,2
1003047,3000,3000, 36 months,13.49,101.8,C,C1,1 year,3,30000,3,14.73,0,39203,0,,,11,0,10755,68.5,16,0,0,1,2
1003031,21850,21850, 60 months,17.27,546.21,D,D3,10+ years,1,50000,3,24.39,0,32568,0,,,20,0,44922,86.7,63,0,0,1,1
998240,4000,4000, 36 months,12.69,134.18,B,B5,2 years,3,115000,3,1.34,0,39417,1,,,8,0,5304,25.7,11,0,0,1,2
1003025,34000,34000, 60 months,12.42,763.55,B,B4,4 years,2,85800,3,11.54,0,33878,0,,,12,0,35343,44.9,31,0,0,1,1
1002813,20000,20000, 60 months,19.91,528.88,E,E4,10+ years,3,175000,3,14.02,1,35339,0,5,,5,0,19099,66.3,36,0,0,1,2
999532,28000,28000, 36 months,7.9,876.13,A,A4,10+ years,1,320000,3,14.5,0,30072,1,,,12,0,36848,38.8,43,0,0,1,2
1002778,12000,12000, 60 months,14.27,280.91,C,C2,n/a,1,80000,1,5.2,0,25082,2,,,14,0,4614,5.2,51,0,0,1,2
862488,8000,8000, 36 months,18.64,291.8,E,E1,10+ years,1,114000,1,11.36,0,33329,3,74,112,27,1,11766,46.9,57,0,0,1,2
1002722,10000,10000, 36 months,14.65,344.95,C,C3,4 years,3,43000,2,8.62,0,37803,1,38,,9,0,4816,38.8,24,0,0,1,2
1002681,16000,16000, 60 months,11.71,353.58,B,B3,2 years,3,48000,2,14.3,0,35977,0,,,4,0,17034,79.6,17,0,0,1,2
998475,17000,17000, 36 months,6.03,517.41,A,A1,10+ years,1,110000,3,9.47,0,34851,2,,,6,0,2498,16.7,23,0,0,1,2
1002534,5000,5000, 36 months,15.27,173.99,C,C4,10+ years,1,54000,2,14.71,0,35309,1,57,,7,0,3340,79.5,17,0,0,1,1
1002680,2000,2000, 36 months,15.27,69.6,C,C4,4 years,3,62000,2,0.87,0,36892,3,,,4,0,256,42.7,11,0,0,1,2
1002584,10000,10000, 36 months,6.03,304.36,A,A1,n/a,2,50000,2,13.18,0,25082,0,,,11,0,7054,10.8,23,0,0,1,2
1002502,4500,4500, 36 months,9.91,145.02,B,B1,4 years,3,39000,1,11.09,0,37865,0,,,8,0,7298,45,19,0,0,1,2
1002509,4100,4100, 36 months,17.58,147.37,D,D4,1 year,3,44000,2,12.86,0,36892,0,,,5,0,1897,99.8,16,0,0,1,2
1002610,4200,4200, 36 months,13.49,142.51,C,C1,5 years,1,43200,1,15.5,0,31564,2,24,,5,0,6524,52.2,11,0,0,1,2
1001953,12000,12000, 36 months,9.91,386.7,B,B1,5 years,3,58000,1,6.41,0,33664,1,,,7,0,1525,5.6,12,0,0,1,2
1002436,18000,18000, 60 months,18.25,459.54,D,D5,10+ years,1,78000,3,14.6,1,36647,2,9,,9,0,7747,83.3,29,0,0,1,2
1001258,35000,35000, 60 months,22.06,967.86,F,F4,10+ years,3,120000,3,16.82,0,31168,2,,,14,0,67761,81.1,34,0,0,1,1
1002589,10000,10000, 36 months,16.29,353.01,D,D1,10+ years,1,53000,3,15.58,1,38169,1,17,,9,0,9496,61.3,15,0,0,1,2
1001871,3000,3000, 36 months,6.03,91.31,A,A1,2 years,3,30000,1,15.72,0,34121,0,,,6,0,12600,33.1,9,0,0,1,2
968953,4425,4425, 36 months,8.9,140.51,A,A5,< 1 year,3,60000,2,2.94,0,38626,1,,,10,0,4397,62.8,13,0,0,1,2
841379,28000,28000, 36 months,7.51,871.11,A,A3,8 years,1,180000,3,8.52,0,30164,2,,,9,0,13247,24.8,37,0,0,1,2
1002575,35000,35000, 60 months,13.49,805.17,C,C1,10+ years,2,95000,3,0.64,0,34455,1,,,13,0,1265,1.8,20,0,0,1,2
1002440,12000,12000, 36 months,6.62,368.45,A,A2,10+ years,1,53000,2,22.75,0,36495,0,,,15,0,11742,38.4,45,0,0,1,1
1002443,4800,4800, 36 months,14.65,165.58,C,C3,8 years,1,46525,1,13.49,0,38718,3,,,14,0,7242,43.9,19,0,0,1,1
1002428,2400,2400, 36 months,8.9,76.21,A,A5,5 years,3,82500,2,13.56,0,32905,2,,,8,0,21826,57.3,12,0,0,1,2
1002562,31300,31300, 36 months,11.71,1035.28,B,B3,5 years,1,58000,3,18.58,0,36342,4,,,9,0,3712,18.4,18,0,0,1,2
1002413,32250,32250, 60 months,19.42,844.06,E,E3,3 years,1,64480,3,20.99,1,35765,0,9,,9,0,17264,72.5,30,0,0,1,2
1002419,3000,3000, 36 months,8.9,95.26,A,A5,10+ years,3,62000,1,16.05,0,33970,0,,,16,0,16753,36.1,17,0,0,1,2
1002404,4000,4000, 36 months,7.9,125.17,A,A4,9 years,1,39000,1,9.91,0,33512,0,53,,7,0,432,4.5,21,0,0,1,1
1002337,15000,15000, 36 months,12.69,503.18,B,B5,n/a,1,42655.8,3,5.94,0,30895,3,,,5,0,7475,71.2,13,0,0,1,1
1001701,4800,4800, 36 months,6.62,147.38,A,A2,2 years,1,65000,2,6.96,0,34274,1,25,,8,0,4913,25.3,34,0,0,1,2
1001573,14400,14400, 36 months,12.69,483.05,B,B5,10+ years,1,115000,2,12.55,0,36342,1,,,21,0,7847,18.8,35,0,0,1,2
1002383,7000,7000, 36 months,8.9,222.28,A,A5,10+ years,2,160000,2,20.75,0,36831,0,,,17,0,117243,48.1,24,0,0,1,2
1002303,5000,5000, 60 months,14.27,117.05,C,C2,2 years,3,36000,2,14.07,0,37681,0,53,,6,0,11569,37.1,11,0,0,1,1
993621,20800,20800, 60 months,12.69,469.97,B,B5,1 year,1,78500,3,7.08,0,36892,0,70,,9,0,13197,49.8,17,0,0,1,2
1002377,4200,4200, 36 months,7.9,131.42,A,A4,9 years,3,42000,2,10.86,0,34578,1,,,5,0,1472,14,15,0,0,1,2
997765,7200,7200, 36 months,8.9,228.63,A,A5,4 years,1,62400,2,22.06,0,34151,3,52,,12,0,5879,62.5,27,0,0,1,2
999955,4200,4200, 36 months,8.9,133.37,A,A5,4 years,3,47500,1,12.4,0,34851,0,46,,11,0,1739,12.3,32,0,0,1,2
1002259,18200,18200, 36 months,7.9,569.49,A,A4,5 years,1,80000,3,17.37,0,37987,0,,,14,0,9207,29.2,22,0,0,1,2
1001709,10000,10000, 36 months,6.03,304.36,A,A1,n/a,3,60000,2,14.14,0,35034,0,,,5,0,16320,34.4,34,0,0,1,2
1002062,22000,22000, 36 months,12.69,737.99,B,B5,4 years,1,115000,3,21.64,0,33878,0,45,,6,0,21054,90.7,19,0,0,1,2
1002199,20000,20000, 36 months,15.27,695.96,C,C4,10+ years,1,84000,2,9.01,0,33117,2,72,,11,0,19369,78.4,43,0,0,1,2
1002202,3000,3000, 36 months,16.29,105.91,D,D1,< 1 year,3,52000,1,16.62,0,38504,1,45,,5,0,2929,79.2,26,0,0,1,2
994522,2800,2800, 36 months,12.69,93.93,B,B5,6 years,3,64800,3,13.85,0,36770,0,,,9,0,19320,65.7,12,0,0,1,1
1002189,4000,4000, 36 months,14.65,137.98,C,C3,< 1 year,3,48000,3,22.38,0,37895,2,,,10,0,18833,68.2,14,0,0,1,2
1002026,3775,3775, 36 months,11.71,124.87,B,B3,6 years,1,55000,3,23.54,1,36100,1,19,,15,0,6500,22.4,29,0,0,1,2
1002171,2500,2500, 60 months,15.96,60.75,C,C5,6 years,3,40296,1,22.6,0,38718,2,,,10,0,4709,76,16,0,0,1,2
978009,25000,25000, 60 months,10.65,539.21,B,B2,10+ years,1,116000,3,3.55,0,34366,0,,,7,0,34006,43.5,16,0,0,1,2
1002165,6000,6000, 36 months,11.71,198.46,B,B3,2 years,3,37200,1,21.45,0,38869,0,,,18,0,10426,43.7,25,0,0,1,2
1001994,7500,7500, 36 months,14.27,257.32,C,C2,10+ years,3,38400,1,23.81,1,36008,0,15,,7,0,7943,63,27,0,0,1,1
994808,11625,11625, 60 months,10.65,250.74,B,B2,5 years,1,66000,1,11.49,0,36586,2,,,13,0,2421,10,20,0,0,1,1
1001414,20000,20000, 36 months,6.62,614.08,A,A2,10+ years,3,54996,3,17.74,0,34243,0,,,6,0,7508,17.5,13,0,0,1,2
1001944,16000,16000, 36 months,8.9,508.06,A,A5,7 years,3,36000,2,8.58,0,38322,0,,,5,0,6939,63.7,13,0,0,1,2
1001581,6000,6000, 36 months,6.03,182.62,A,A1,10+ years,1,96000,1,23.8,0,23071,0,,,11,0,13726,32,27,0,0,1,2
1001920,1000,1000, 36 months,10.65,32.58,B,B2,< 1 year,3,20000,1,21.3,0,36586,1,,,16,0,2800,89.2,52,0,0,1,2
1001752,12000,12000, 36 months,6.03,365.23,A,A1,4 years,3,85000,1,8.14,0,32721,0,,,7,0,29650,31.9,24,0,0,1,2
1001738,14000,14000, 60 months,16.77,346.21,D,D2,3 years,3,99000,3,13.47,0,31229,0,,,3,0,12318,91.9,8,0,0,1,2
1001743,2550,2550, 36 months,14.27,87.49,C,C2,< 1 year,3,25200,3,23.32,0,39479,2,,,17,0,387,9.4,30,0,0,1,2
1001243,6000,6000, 36 months,6.62,184.23,A,A2,10+ years,1,60000,1,11.46,0,34608,2,,,8,0,8213,16.7,21,0,0,1,2
1001727,3000,3000, 36 months,7.9,93.88,A,A4,1 year,3,62400,1,8.98,0,36039,4,,,11,0,4931,50.3,15,0,0,1,1
1001552,8000,8000, 36 months,12.69,268.36,B,B5,1 year,2,35000,2,13.75,0,38961,3,,,10,0,10324,54.3,10,0,0,1,2
904871,13250,13250, 36 months,11.71,438.26,B,B3,3 years,3,40000,3,24.54,0,37347,2,,,8,0,15520,76.8,18,0,0,1,2
1001689,11400,11400, 36 months,6.62,350.03,A,A2,5 years,1,90000,2,8.17,0,36708,1,,,11,0,9343,38.8,37,0,0,1,2
964950,8000,8000, 36 months,17.27,286.3,D,D3,6 years,3,32000,1,21.26,0,37135,2,51,,8,0,7567,90.1,15,0,0,1,2
1001716,17500,17500, 60 months,13.49,402.59,C,C1,5 years,3,35000,3,17.42,0,37226,0,,,3,0,867,57.8,8,0,0,1,2
1001868,5450,5450, 36 months,15.96,191.5,C,C5,10+ years,3,43000,2,18.33,0,35247,1,,,7,0,20132,96.8,17,0,0,1,1
1001872,35000,35000, 60 months,12.69,790.82,B,B5,10+ years,3,120996,3,8.68,0,36251,2,,,8,0,9854,22.4,32,0,0,1,2
1001792,22000,22000, 36 months,19.42,811.12,E,E3,10+ years,1,108996,3,13.84,0,34759,3,36,,18,0,27489,77.5,39,0,0,1,2
1001855,2400,2400, 36 months,12.69,80.51,B,B5,10+ years,1,72000,1,17.07,0,32994,3,,,7,0,21020,96.4,23,0,0,1,2
1001838,20000,20000, 36 months,13.49,678.61,C,C1,3 years,3,175000,3,17.57,0,37288,3,,,10,0,18282,68,30,0,0,1,2
992362,19425,19425, 60 months,13.49,446.87,C,C1,9 years,1,50000,3,8.71,0,37073,2,,,9,0,11738,34.3,15,0,0,1,2
1001644,10000,10000, 36 months,10.65,325.74,B,B2,3 years,3,100000,1,14.08,0,37865,1,37,,9,0,5129,22.1,12,0,0,1,2
998884,7500,7500, 36 months,6.03,228.27,A,A1,9 years,1,48000,1,19.63,0,34851,0,,,8,0,0,0,29,0,0,1,2
890137,12650,12650, 60 months,21.28,344.23,F,F2,< 1 year,1,135696,2,21.9,0,35674,1,,,11,0,45843,96.8,21,0,0,1,2
1001640,10400,10400, 60 months,9.91,220.51,B,B1,10+ years,1,42000,3,2.03,0,33055,0,,,9,0,1656,13.4,14,0,0,1,2
1001630,10000,10000, 36 months,10.65,325.74,B,B2,10+ years,1,104000,2,21.36,0,28246,2,,,15,0,55617,81.5,35,0,0,1,2
998591,35000,35000, 36 months,17.27,1252.56,D,D3,10+ years,1,87000,3,10.92,0,33482,0,62,,7,0,0,0,33,0,0,1,2
1001623,10000,10000, 36 months,11.71,330.76,B,B3,10+ years,1,173467,3,14.19,0,31168,0,,,13,0,64568,78,33,0,0,1,2
1001484,21725,21725, 60 months,20.89,586.4,F,F1,10+ years,2,40000,3,15.12,3,36465,2,13,111,9,1,3904,38.7,25,0,0,1,1
947469,30000,30000, 60 months,19.42,785.17,E,E3,8 years,1,98000,3,8.45,1,36373,0,14,,11,0,11087,40.3,19,0,0,1,2
999176,10000,10000, 36 months,8.9,317.54,A,A5,7 years,1,48000,1,16.38,0,36161,0,62,113,10,1,4886,26.4,28,0,0,1,2
1001343,18000,18000, 60 months,19.03,467.23,E,E2,10+ years,3,65000,3,21.62,0,34243,3,73,,12,0,63462,45.4,57,0,0,1,1
1001539,10000,10000, 36 months,7.9,312.91,A,A4,9 years,3,66000,1,12.75,0,34213,0,,,4,0,2525,14.9,8,0,0,1,2
1001335,4200,4200, 36 months,9.91,135.35,B,B1,4 years,3,42000,1,20.83,1,36586,0,12,,10,0,2603,26.2,23,0,0,1,1
1001320,10000,10000, 36 months,7.9,312.91,A,A4,2 years,3,57000,2,13.09,0,35278,0,,,13,0,18364,61.6,30,0,0,1,2
918617,14000,14000, 60 months,19.91,370.22,E,E4,n/a,3,51713,3,20.05,0,34394,1,42,,14,0,12015,69.1,30,0,0,1,1
1001516,2500,2500, 36 months,8.9,79.39,A,A5,2 years,3,31000,1,22.49,0,35217,3,26,93,7,1,5883,39,40,0,0,1,2
1001151,3500,3500, 36 months,10.65,114.01,B,B2,10+ years,3,55000,2,9.03,3,34943,0,9,,15,0,17494,32.8,38,0,0,1,1
1001277,13000,13000, 36 months,7.9,406.78,A,A4,< 1 year,3,70000,2,17.03,0,36434,0,,,12,0,15722,44,42,0,0,1,2
999338,20000,20000, 60 months,12.69,451.9,B,B5,4 years,3,55000,3,29.26,0,35156,0,,,7,0,18865,66.4,21,0,0,1,2
1001157,12000,12000, 60 months,11.71,265.18,B,B3,3 years,1,59800,1,13.55,0,35339,2,,,9,0,6001,24.2,34,0,0,1,2
1001251,4000,4000, 36 months,7.9,125.17,A,A4,7 years,1,57886,1,6.6,0,37712,1,,,5,0,1084,13.7,12,0,0,1,2
1000989,7500,7500, 36 months,12.69,251.59,B,B5,3 years,3,125000,1,7.87,0,37653,0,,,8,0,29163,93.8,19,0,0,1,2
988119,35000,35000, 36 months,18.25,1269.73,D,D5,10+ years,1,96000,3,14.42,0,31199,1,,,18,0,24992,45.4,31,0,0,1,2
1001241,12000,12000, 60 months,14.27,280.91,C,C2,10+ years,3,85000,3,23.97,0,32387,1,,,19,0,43129,82,61,0,0,1,1
1001416,16500,16500, 60 months,11.71,364.62,B,B3,6 years,3,38400,3,5.81,0,31868,0,,,2,0,4763,33.3,16,0,0,1,2
994018,8000,8000, 36 months,12.69,268.36,B,B5,6 years,2,95000,2,7.67,1,35643,0,16,,4,0,1442,33.5,36,0,0,1,2
1000956,25000,25000, 60 months,21.67,685.8,F,F3,10+ years,1,60000,3,16.92,0,35186,2,,61,9,1,10394,88.1,21,0,0,1,2
1001200,15000,15000, 36 months,6.03,456.54,A,A1,2 years,1,85000,1,4.72,0,35065,0,,,6,0,3961,8.4,26,0,0,1,2
1000384,10000,10000, 36 months,11.71,330.76,B,B3,5 years,1,98000,1,4.25,0,36526,1,,96,10,1,8791,40.5,21,0,0,1,2
